DeviceType,SerialNo,EnergyUsage,Interval,LoggedAt
SmartLighting,DEVICE-9988,5054,15,02/10/2022 18:15:00
SmartLighting,DEVICE-9988,5116,15,02/10/2022 18:30:00
SmartLighting,DEVICE-9988,5136,15,02/10/2022 18:45:00
SmartLighting,DEVICE-9988,3323,15,02/10/2022 19:00:00
SmartLighting,DEVICE-9988,3331,15,02/10/2022 19:15:00
SmartLighting,DEVICE-9988,3212,15,02/10/2022 19:30:00
SmartLighting,DEVICE-9988,3431,15,02/10/2022 19:45:00
SmartLighting,DEVICE-9988,3121,15,02/10/2022 20:00:00
SmartLighting,DEVICE-9988,3450,15,02/10/2022 20:15:00
SmartLighting,DEVICE-9988,3385,15,02/10/2022 20:30:00
SmartLighting,DEVICE-9988,3199,15,02/10/2022 20:45:00
SmartLighting,DEVICE-9988,3018,15,02/10/2022 21:00:00
SmartLighting,DEVICE-9988,3238,15,02/10/2022 21:15:00
SmartLighting,DEVICE-9988,3329,15,02/10/2022 21:30:00
SmartLighting,DEVICE-9988,3004,15,02/10/2022 21:45:00
SmartLighting,DEVICE-9988,3079,15,02/10/2022 22:00:00
SmartLighting,DEVICE-9988,3041,15,02/10/2022 22:15:00
SmartLighting,DEVICE-9988,3134,15,02/10/2022 22:30:00
SmartLighting,DEVICE-9988,3084,15,02/10/2022 22:45:00
SmartLighting,DEVICE-9988,3143,15,02/10/2022 23:00:00
SmartLighting,DEVICE-9988,3096,15,02/10/2022 23:15:00
SmartLighting,DEVICE-9988,3387,15,02/10/2022 23:30:00
SmartLighting,DEVICE-9988,3003,15,02/10/2022 23:45:00
SmartLighting,DEVICE-9988,3058,15,02/11/2022 00:00:00
SmartLighting,DEVICE-9988,3148,15,02/11/2022 00:15:00
SmartLighting,DEVICE-9988,3331,15,02/11/2022 00:30:00
SmartLighting,DEVICE-9988,3283,15,02/11/2022 00:45:00
SmartLighting,DEVICE-9988,3171,15,02/11/2022 01:00:00
SmartLighting,DEVICE-9988,3291,15,02/11/2022 01:15:00
SmartLighting,DEVICE-9988,3438,15,02/11/2022 01:30:00
SmartLighting,DEVICE-9988,3256,15,02/11/2022 01:45:00
SmartLighting,DEVICE-9988,3333,15,02/11/2022 02:00:00
SmartLighting,DEVICE-9988,3022,15,02/11/2022 02:15:00
SmartLighting,DEVICE-9988,3352,15,02/11/2022 02:30:00
SmartLighting,DEVICE-9988,3123,15,02/11/2022 02:45:00
SmartLighting,DEVICE-9988,3060,15,02/11/2022 03:00:00
SmartLighting,DEVICE-9988,3268,15,02/11/2022 03:15:00
SmartLighting,DEVICE-9988,3448,15,02/11/2022 03:30:00
SmartLighting,DEVICE-9988,3085,15,02/11/2022 03:45:00
SmartLighting,DEVICE-9988,3408,15,02/11/2022 04:00:00
SmartLighting,DEVICE-9988,3164,15,02/11/2022 04:15:00
SmartLighting,DEVICE-9988,3045,15,02/11/2022 04:30:00
SmartLighting,DEVICE-9988,3182,15,02/11/2022 04:45:00
SmartLighting,DEVICE-9988,3201,15,02/11/2022 05:00:00
SmartLighting,DEVICE-9988,3209,15,02/11/2022 05:15:00
SmartLighting,DEVICE-9988,3094,15,02/11/2022 05:30:00
SmartLighting,DEVICE-9988,3029,15,02/11/2022 05:45:00
SmartLighting,DEVICE-9988,3255,15,02/11/2022 06:00:00
SmartLighting,DEVICE-9988,3346,15,02/11/2022 06:15:00
SmartLighting,DEVICE-9988,3040,15,02/11/2022 06:30:00
SmartLighting,DEVICE-9988,3371,15,02/11/2022 06:45:00
SmartLighting,DEVICE-9988,3100,15,02/11/2022 07:00:00
SmartLighting,DEVICE-9988,3372,15,02/11/2022 07:15:00
SmartLighting,DEVICE-9988,3213,15,02/11/2022 07:30:00
SmartLighting,DEVICE-9988,3032,15,02/11/2022 07:45:00
SmartLighting,DEVICE-9988,3122,15,02/11/2022 08:00:00
SmartLighting,DEVICE-9988,3091,15,02/11/2022 08:15:00
SmartLighting,DEVICE-9988,3452,15,02/11/2022 08:30:00
SmartLighting,DEVICE-9988,3284,15,02/11/2022 08:45:00
SmartLighting,DEVICE-9988,5117,15,02/11/2022 09:00:00
SmartLighting,DEVICE-9988,5155,15,02/11/2022 09:15:00
SmartLighting,DEVICE-9988,5246,15,02/11/2022 09:30:00
SmartLighting,DEVICE-9988,5215,15,02/11/2022 09:45:00
SmartLighting,DEVICE-9988,5437,15,02/11/2022 10:00:00
SmartLighting,DEVICE-9988,5414,15,02/11/2022 10:15:00
SmartLighting,DEVICE-9988,5074,15,02/11/2022 10:30:00
SmartLighting,DEVICE-9988,5029,15,02/11/2022 10:45:00
SmartLighting,DEVICE-9988,5077,15,02/11/2022 11:00:00
SmartLighting,DEVICE-9988,5039,15,02/11/2022 11:15:00
SmartLighting,DEVICE-9988,5445,15,02/11/2022 11:30:00
SmartLighting,DEVICE-9988,5176,15,02/11/2022 11:45:00
SmartLighting,DEVICE-9988,5480,15,02/11/2022 12:00:00
SmartLighting,DEVICE-9988,5484,15,02/11/2022 12:15:00
SmartLighting,DEVICE-9988,5038,15,02/11/2022 12:30:00
SmartLighting,DEVICE-9988,5369,15,02/11/2022 12:45:00
SmartLighting,DEVICE-9988,5194,15,02/11/2022 13:00:00
SmartLighting,DEVICE-9988,5465,15,02/11/2022 13:15:00
SmartLighting,DEVICE-9988,5496,15,02/11/2022 13:30:00
SmartLighting,DEVICE-9988,5485,15,02/11/2022 13:45:00
SmartLighting,DEVICE-9988,5081,15,02/11/2022 14:00:00
SmartLighting,DEVICE-9988,5337,15,02/11/2022 14:15:00
SmartLighting,DEVICE-9988,5161,15,02/11/2022 14:30:00
SmartLighting,DEVICE-9988,5043,15,02/11/2022 14:45:00
SmartLighting,DEVICE-9988,5483,15,02/11/2022 15:00:00
SmartLighting,DEVICE-9988,5038,15,02/11/2022 15:15:00
SmartLighting,DEVICE-9988,5110,15,02/11/2022 15:30:00
SmartLighting,DEVICE-9988,5176,15,02/11/2022 15:45:00
SmartLighting,DEVICE-9988,5269,15,02/11/2022 16:00:00
SmartLighting,DEVICE-9988,5216,15,02/11/2022 16:15:00
SmartLighting,DEVICE-9988,5148,15,02/11/2022 16:30:00
SmartLighting,DEVICE-9988,5343,15,02/11/2022 16:45:00
SmartLighting,DEVICE-9988,5091,15,02/11/2022 17:00:00
SmartLighting,DEVICE-9988,5344,15,02/11/2022 17:15:00
SmartLighting,DEVICE-9988,5220,15,02/11/2022 17:30:00
SmartLighting,DEVICE-9988,5122,15,02/11/2022 17:45:00
SmartLighting,DEVICE-9988,5301,15,02/11/2022 18:00:00
SmartLighting,DEVICE-9988,5456,15,02/11/2022 18:15:00
SmartLighting,DEVICE-9988,5357,15,02/11/2022 18:30:00
SmartLighting,DEVICE-9988,5406,15,02/11/2022 18:45:00
SmartLighting,DEVICE-9988,3012,15,02/11/2022 19:00:00
SmartLighting,DEVICE-9988,3070,15,02/11/2022 19:15:00
SmartLighting,DEVICE-9988,3204,15,02/11/2022 19:30:00
SmartLighting,DEVICE-9988,3194,15,02/11/2022 19:45:00
SmartLighting,DEVICE-9988,3387,15,02/11/2022 20:00:00
SmartLighting,DEVICE-9988,3114,15,02/11/2022 20:15:00
SmartLighting,DEVICE-9988,3240,15,02/11/2022 20:30:00
SmartLighting,DEVICE-9988,3214,15,02/11/2022 20:45:00
SmartLighting,DEVICE-9988,3285,15,02/11/2022 21:00:00
SmartLighting,DEVICE-9988,3357,15,02/11/2022 21:15:00
SmartLighting,DEVICE-9988,3423,15,02/11/2022 21:30:00
SmartLighting,DEVICE-9988,3478,15,02/11/2022 21:45:00
SmartLighting,DEVICE-9988,3162,15,02/11/2022 22:00:00
SmartLighting,DEVICE-9988,3404,15,02/11/2022 22:15:00
SmartLighting,DEVICE-9988,3028,15,02/11/2022 22:30:00
SmartLighting,DEVICE-9988,3017,15,02/11/2022 22:45:00
SmartLighting,DEVICE-9988,3330,15,02/11/2022 23:00:00
SmartLighting,DEVICE-9988,3402,15,02/11/2022 23:15:00
SmartLighting,DEVICE-9988,3457,15,02/11/2022 23:30:00
SmartLighting,DEVICE-9988,3445,15,02/11/2022 23:45:00
SmartLighting,DEVICE-9988,3259,15,02/12/2022 00:00:00
SmartLighting,DEVICE-9988,3074,15,02/12/2022 00:15:00
SmartLighting,DEVICE-9988,3352,15,02/12/2022 00:30:00
SmartLighting,DEVICE-9988,3091,15,02/12/2022 00:45:00
SmartLighting,DEVICE-9988,3158,15,02/12/2022 01:00:00
SmartLighting,DEVICE-9988,3250,15,02/12/2022 01:15:00
SmartLighting,DEVICE-9988,3401,15,02/12/2022 01:30:00
SmartLighting,DEVICE-9988,3036,15,02/12/2022 01:45:00
SmartLighting,DEVICE-9988,3332,15,02/12/2022 02:00:00
SmartLighting,DEVICE-9988,3376,15,02/12/2022 02:15:00
SmartLighting,DEVICE-9988,3364,15,02/12/2022 02:30:00
SmartLighting,DEVICE-9988,3250,15,02/12/2022 02:45:00
SmartLighting,DEVICE-9988,3173,15,02/12/2022 03:00:00
SmartLighting,DEVICE-9988,3318,15,02/12/2022 03:15:00
SmartLighting,DEVICE-9988,3489,15,02/12/2022 03:30:00
SmartLighting,DEVICE-9988,3303,15,02/12/2022 03:45:00
SmartLighting,DEVICE-9988,3475,15,02/12/2022 04:00:00
SmartLighting,DEVICE-9988,3295,15,02/12/2022 04:15:00
SmartLighting,DEVICE-9988,3219,15,02/12/2022 04:30:00
SmartLighting,DEVICE-9988,3306,15,02/12/2022 04:45:00
SmartLighting,DEVICE-9988,3316,15,02/12/2022 05:00:00
SmartLighting,DEVICE-9988,3199,15,02/12/2022 05:15:00
SmartLighting,DEVICE-9988,3141,15,02/12/2022 05:30:00
SmartLighting,DEVICE-9988,3163,15,02/12/2022 05:45:00
SmartLighting,DEVICE-9988,3162,15,02/12/2022 06:00:00
SmartLighting,DEVICE-9988,3307,15,02/12/2022 06:15:00
SmartLighting,DEVICE-9988,3268,15,02/12/2022 06:30:00
SmartLighting,DEVICE-9988,3366,15,02/12/2022 06:45:00
SmartLighting,DEVICE-9988,3108,15,02/12/2022 07:00:00
SmartLighting,DEVICE-9988,3002,15,02/12/2022 07:15:00
SmartLighting,DEVICE-9988,3494,15,02/12/2022 07:30:00
SmartLighting,DEVICE-9988,3468,15,02/12/2022 07:45:00
SmartLighting,DEVICE-9988,3455,15,02/12/2022 08:00:00
SmartLighting,DEVICE-9988,3157,15,02/12/2022 08:15:00
SmartLighting,DEVICE-9988,3235,15,02/12/2022 08:30:00
SmartLighting,DEVICE-9988,3077,15,02/12/2022 08:45:00
SmartLighting,DEVICE-9988,5396,15,02/12/2022 09:00:00
SmartLighting,DEVICE-9988,5197,15,02/12/2022 09:15:00
SmartLighting,DEVICE-9988,5322,15,02/12/2022 09:30:00
SmartLighting,DEVICE-9988,5089,15,02/12/2022 09:45:00
SmartLighting,DEVICE-9988,5276,15,02/12/2022 10:00:00
SmartLighting,DEVICE-9988,5148,15,02/12/2022 10:15:00
SmartLighting,DEVICE-9988,5185,15,02/12/2022 10:30:00
SmartLighting,DEVICE-9988,5394,15,02/12/2022 10:45:00
SmartLighting,DEVICE-9988,5286,15,02/12/2022 11:00:00
SmartLighting,DEVICE-9988,5029,15,02/12/2022 11:15:00
SmartLighting,DEVICE-9988,5070,15,02/12/2022 11:30:00
SmartLighting,DEVICE-9988,5229,15,02/12/2022 11:45:00
SmartLighting,DEVICE-9988,5084,15,02/12/2022 12:00:00
SmartLighting,DEVICE-9988,5145,15,02/12/2022 12:15:00
SmartLighting,DEVICE-9988,5179,15,02/12/2022 12:30:00
SmartLighting,DEVICE-9988,5417,15,02/12/2022 12:45:00
SmartLighting,DEVICE-9988,5411,15,02/12/2022 13:00:00
SmartLighting,DEVICE-9988,5243,15,02/12/2022 13:15:00
SmartLighting,DEVICE-9988,5360,15,02/12/2022 13:30:00
SmartLighting,DEVICE-9988,5011,15,02/12/2022 13:45:00
SmartLighting,DEVICE-9988,5306,15,02/12/2022 14:00:00
SmartLighting,DEVICE-9988,5071,15,02/12/2022 14:15:00
SmartLighting,DEVICE-9988,5013,15,02/12/2022 14:30:00
SmartLighting,DEVICE-9988,5313,15,02/12/2022 14:45:00
SmartLighting,DEVICE-9988,5224,15,02/12/2022 15:00:00
SmartLighting,DEVICE-9988,5078,15,02/12/2022 15:15:00
SmartLighting,DEVICE-9988,5218,15,02/12/2022 15:30:00
SmartLighting,DEVICE-9988,5169,15,02/12/2022 15:45:00
SmartLighting,DEVICE-9988,5008,15,02/12/2022 16:00:00
SmartLighting,DEVICE-9988,5128,15,02/12/2022 16:15:00
SmartLighting,DEVICE-9988,5086,15,02/12/2022 16:30:00
SmartLighting,DEVICE-9988,5291,15,02/12/2022 16:45:00
SmartLighting,DEVICE-9988,5325,15,02/12/2022 17:00:00
SmartLighting,DEVICE-9988,5459,15,02/12/2022 17:15:00
SmartLighting,DEVICE-9988,5468,15,02/12/2022 17:30:00
SmartLighting,DEVICE-9988,5036,15,02/12/2022 17:45:00
SmartLighting,DEVICE-9988,5051,15,02/12/2022 18:00:00
SmartLighting,DEVICE-9988,5373,15,02/12/2022 18:15:00
SmartLighting,DEVICE-9988,5074,15,02/12/2022 18:30:00
SmartLighting,DEVICE-9988,5472,15,02/12/2022 18:45:00
SmartLighting,DEVICE-9988,3240,15,02/12/2022 19:00:00
SmartLighting,DEVICE-9988,3391,15,02/12/2022 19:15:00
SmartLighting,DEVICE-9988,3119,15,02/12/2022 19:30:00
SmartLighting,DEVICE-9988,3429,15,02/12/2022 19:45:00
SmartLighting,DEVICE-9988,3348,15,02/12/2022 20:00:00
SmartLighting,DEVICE-9988,3437,15,02/12/2022 20:15:00
SmartLighting,DEVICE-9988,3407,15,02/12/2022 20:30:00
SmartLighting,DEVICE-9988,3010,15,02/12/2022 20:45:00
SmartLighting,DEVICE-9988,3385,15,02/12/2022 21:00:00
SmartLighting,DEVICE-9988,3249,15,02/12/2022 21:15:00
SmartLighting,DEVICE-9988,3076,15,02/12/2022 21:30:00
SmartLighting,DEVICE-9988,3477,15,02/12/2022 21:45:00
SmartLighting,DEVICE-9988,3044,15,02/12/2022 22:00:00
SmartLighting,DEVICE-9988,3426,15,02/12/2022 22:15:00
SmartLighting,DEVICE-9988,3070,15,02/12/2022 22:30:00
SmartLighting,DEVICE-9988,3021,15,02/12/2022 22:45:00
SmartLighting,DEVICE-9988,3442,15,02/12/2022 23:00:00
SmartLighting,DEVICE-9988,3225,15,02/12/2022 23:15:00
SmartLighting,DEVICE-9988,3189,15,02/12/2022 23:30:00
SmartLighting,DEVICE-9988,3498,15,02/12/2022 23:45:00
SmartLighting,DEVICE-9988,3146,15,02/13/2022 00:00:00
SmartLighting,DEVICE-9988,3090,15,02/13/2022 00:15:00
SmartLighting,DEVICE-9988,3049,15,02/13/2022 00:30:00
SmartLighting,DEVICE-9988,3035,15,02/13/2022 00:45:00
SmartLighting,DEVICE-9988,3493,15,02/13/2022 01:00:00
SmartLighting,DEVICE-9988,3493,15,02/13/2022 01:15:00
SmartLighting,DEVICE-9988,3190,15,02/13/2022 01:30:00
SmartLighting,DEVICE-9988,3238,15,02/13/2022 01:45:00
SmartLighting,DEVICE-9988,3240,15,02/13/2022 02:00:00
SmartLighting,DEVICE-9988,3408,15,02/13/2022 02:15:00
SmartLighting,DEVICE-9988,3336,15,02/13/2022 02:30:00
SmartLighting,DEVICE-9988,3319,15,02/13/2022 02:45:00
SmartLighting,DEVICE-9988,3098,15,02/13/2022 03:00:00
SmartLighting,DEVICE-9988,3297,15,02/13/2022 03:15:00
SmartLighting,DEVICE-9988,3246,15,02/13/2022 03:30:00
SmartLighting,DEVICE-9988,3012,15,02/13/2022 03:45:00
SmartLighting,DEVICE-9988,3279,15,02/13/2022 04:00:00
SmartLighting,DEVICE-9988,3093,15,02/13/2022 04:15:00
SmartLighting,DEVICE-9988,3423,15,02/13/2022 04:30:00
SmartLighting,DEVICE-9988,3269,15,02/13/2022 04:45:00
SmartLighting,DEVICE-9988,3202,15,02/13/2022 05:00:00
SmartLighting,DEVICE-9988,3471,15,02/13/2022 05:15:00
SmartLighting,DEVICE-9988,3408,15,02/13/2022 05:30:00
SmartLighting,DEVICE-9988,3240,15,02/13/2022 05:45:00
SmartLighting,DEVICE-9988,3452,15,02/13/2022 06:00:00
SmartLighting,DEVICE-9988,3382,15,02/13/2022 06:15:00
SmartLighting,DEVICE-9988,3231,15,02/13/2022 06:30:00
SmartLighting,DEVICE-9988,3308,15,02/13/2022 06:45:00
SmartLighting,DEVICE-9988,3231,15,02/13/2022 07:00:00
SmartLighting,DEVICE-9988,3060,15,02/13/2022 07:15:00
SmartLighting,DEVICE-9988,3122,15,02/13/2022 07:30:00
SmartLighting,DEVICE-9988,3189,15,02/13/2022 07:45:00
SmartLighting,DEVICE-9988,3447,15,02/13/2022 08:00:00
SmartLighting,DEVICE-9988,3273,15,02/13/2022 08:15:00
SmartLighting,DEVICE-9988,3177,15,02/13/2022 08:30:00
SmartLighting,DEVICE-9988,3211,15,02/13/2022 08:45:00
SmartLighting,DEVICE-9988,5112,15,02/13/2022 09:00:00
SmartLighting,DEVICE-9988,5234,15,02/13/2022 09:15:00
SmartLighting,DEVICE-9988,5096,15,02/13/2022 09:30:00
SmartLighting,DEVICE-9988,5079,15,02/13/2022 09:45:00
SmartLighting,DEVICE-9988,5341,15,02/13/2022 10:00:00
SmartLighting,DEVICE-9988,5450,15,02/13/2022 10:15:00
SmartLighting,DEVICE-9988,5133,15,02/13/2022 10:30:00
SmartLighting,DEVICE-9988,5127,15,02/13/2022 10:45:00
SmartLighting,DEVICE-9988,5028,15,02/13/2022 11:00:00
SmartLighting,DEVICE-9988,5063,15,02/13/2022 11:15:00
SmartLighting,DEVICE-9988,5458,15,02/13/2022 11:30:00
SmartLighting,DEVICE-9988,5465,15,02/13/2022 11:45:00
SmartLighting,DEVICE-9988,5003,15,02/13/2022 12:00:00
SmartLighting,DEVICE-9988,5113,15,02/13/2022 12:15:00
SmartLighting,DEVICE-9988,5084,15,02/13/2022 12:30:00
SmartLighting,DEVICE-9988,5150,15,02/13/2022 12:45:00
SmartLighting,DEVICE-9988,5495,15,02/13/2022 13:00:00
SmartLighting,DEVICE-9988,5143,15,02/13/2022 13:15:00
SmartLighting,DEVICE-9988,5453,15,02/13/2022 13:30:00
SmartLighting,DEVICE-9988,5294,15,02/13/2022 13:45:00
SmartLighting,DEVICE-9988,5396,15,02/13/2022 14:00:00
SmartLighting,DEVICE-9988,5072,15,02/13/2022 14:15:00
SmartLighting,DEVICE-9988,5370,15,02/13/2022 14:30:00
SmartLighting,DEVICE-9988,5376,15,02/13/2022 14:45:00
SmartLighting,DEVICE-9988,5057,15,02/13/2022 15:00:00
SmartLighting,DEVICE-9988,5273,15,02/13/2022 15:15:00
SmartLighting,DEVICE-9988,5330,15,02/13/2022 15:30:00
SmartLighting,DEVICE-9988,5001,15,02/13/2022 15:45:00
SmartLighting,DEVICE-9988,5229,15,02/13/2022 16:00:00
SmartLighting,DEVICE-9988,5421,15,02/13/2022 16:15:00
SmartLighting,DEVICE-9988,5130,15,02/13/2022 16:30:00
SmartLighting,DEVICE-9988,5246,15,02/13/2022 16:45:00
SmartLighting,DEVICE-9988,5246,15,02/13/2022 17:00:00
SmartLighting,DEVICE-9988,5107,15,02/13/2022 17:15:00
SmartLighting,DEVICE-9988,5059,15,02/13/2022 17:30:00
SmartLighting,DEVICE-9988,5404,15,02/13/2022 17:45:00
SmartLighting,DEVICE-9988,5033,15,02/13/2022 18:00:00
SmartLighting,DEVICE-9988,5350,15,02/13/2022 18:15:00
SmartLighting,DEVICE-9988,5179,15,02/13/2022 18:30:00
SmartLighting,DEVICE-9988,5331,15,02/13/2022 18:45:00
SmartLighting,DEVICE-9988,3013,15,02/13/2022 19:00:00
SmartLighting,DEVICE-9988,3446,15,02/13/2022 19:15:00
SmartLighting,DEVICE-9988,3229,15,02/13/2022 19:30:00
SmartLighting,DEVICE-9988,3152,15,02/13/2022 19:45:00
SmartLighting,DEVICE-9988,3392,15,02/13/2022 20:00:00
SmartLighting,DEVICE-9988,3330,15,02/13/2022 20:15:00
SmartLighting,DEVICE-9988,3034,15,02/13/2022 20:30:00
SmartLighting,DEVICE-9988,3216,15,02/13/2022 20:45:00
SmartLighting,DEVICE-9988,3315,15,02/13/2022 21:00:00
SmartLighting,DEVICE-9988,3373,15,02/13/2022 21:15:00
SmartLighting,DEVICE-9988,3449,15,02/13/2022 21:30:00
SmartLighting,DEVICE-9988,3490,15,02/13/2022 21:45:00
SmartLighting,DEVICE-9988,3282,15,02/13/2022 22:00:00
SmartLighting,DEVICE-9988,3054,15,02/13/2022 22:15:00
SmartLighting,DEVICE-9988,3424,15,02/13/2022 22:30:00
SmartLighting,DEVICE-9988,3087,15,02/13/2022 22:45:00
SmartLighting,DEVICE-9988,3463,15,02/13/2022 23:00:00
SmartLighting,DEVICE-9988,3287,15,02/13/2022 23:15:00
SmartLighting,DEVICE-9988,3130,15,02/13/2022 23:30:00
SmartLighting,DEVICE-9988,3230,15,02/13/2022 23:45:00
SmartLighting,DEVICE-9988,3192,15,02/14/2022 00:00:00
SmartLighting,DEVICE-9988,3212,15,02/14/2022 00:15:00
SmartLighting,DEVICE-9988,3122,15,02/14/2022 00:30:00
SmartLighting,DEVICE-9988,3177,15,02/14/2022 00:45:00
SmartLighting,DEVICE-9988,3487,15,02/14/2022 01:00:00
SmartLighting,DEVICE-9988,3263,15,02/14/2022 01:15:00
SmartLighting,DEVICE-9988,3162,15,02/14/2022 01:30:00
SmartLighting,DEVICE-9988,3207,15,02/14/2022 01:45:00
SmartLighting,DEVICE-9988,3102,15,02/14/2022 02:00:00
SmartLighting,DEVICE-9988,3448,15,02/14/2022 02:15:00
SmartLighting,DEVICE-9988,3304,15,02/14/2022 02:30:00
SmartLighting,DEVICE-9988,3065,15,02/14/2022 02:45:00
SmartLighting,DEVICE-9988,3068,15,02/14/2022 03:00:00
SmartLighting,DEVICE-9988,3134,15,02/14/2022 03:15:00
SmartLighting,DEVICE-9988,3328,15,02/14/2022 03:30:00
SmartLighting,DEVICE-9988,3162,15,02/14/2022 03:45:00
SmartLighting,DEVICE-9988,3347,15,02/14/2022 04:00:00
SmartLighting,DEVICE-9988,3208,15,02/14/2022 04:15:00
SmartLighting,DEVICE-9988,3419,15,02/14/2022 04:30:00
SmartLighting,DEVICE-9988,3172,15,02/14/2022 04:45:00
SmartLighting,DEVICE-9988,3127,15,02/14/2022 05:00:00
SmartLighting,DEVICE-9988,3240,15,02/14/2022 05:15:00
SmartLighting,DEVICE-9988,3212,15,02/14/2022 05:30:00
SmartLighting,DEVICE-9988,3235,15,02/14/2022 05:45:00
SmartLighting,DEVICE-9988,3280,15,02/14/2022 06:00:00
SmartLighting,DEVICE-9988,3340,15,02/14/2022 06:15:00
SmartLighting,DEVICE-9988,3145,15,02/14/2022 06:30:00
SmartLighting,DEVICE-9988,3443,15,02/14/2022 06:45:00
SmartLighting,DEVICE-9988,3203,15,02/14/2022 07:00:00
SmartLighting,DEVICE-9988,3247,15,02/14/2022 07:15:00
SmartLighting,DEVICE-9988,3469,15,02/14/2022 07:30:00
SmartLighting,DEVICE-9988,3118,15,02/14/2022 07:45:00
SmartLighting,DEVICE-9988,3317,15,02/14/2022 08:00:00
SmartLighting,DEVICE-9988,3044,15,02/14/2022 08:15:00
SmartLighting,DEVICE-9988,3354,15,02/14/2022 08:30:00
SmartLighting,DEVICE-9988,3190,15,02/14/2022 08:45:00
SmartLighting,DEVICE-9988,5328,15,02/14/2022 09:00:00
SmartLighting,DEVICE-9988,5204,15,02/14/2022 09:15:00
SmartLighting,DEVICE-9988,5114,15,02/14/2022 09:30:00
SmartLighting,DEVICE-9988,5415,15,02/14/2022 09:45:00
SmartLighting,DEVICE-9988,5013,15,02/14/2022 10:00:00
SmartLighting,DEVICE-9988,5393,15,02/14/2022 10:15:00
SmartLighting,DEVICE-9988,5264,15,02/14/2022 10:30:00
SmartLighting,DEVICE-9988,5402,15,02/14/2022 10:45:00
SmartLighting,DEVICE-9988,5498,15,02/14/2022 11:00:00
SmartLighting,DEVICE-9988,5338,15,02/14/2022 11:15:00
SmartLighting,DEVICE-9988,5162,15,02/14/2022 11:30:00
SmartLighting,DEVICE-9988,5109,15,02/14/2022 11:45:00
SmartLighting,DEVICE-9988,5070,15,02/14/2022 12:00:00
SmartLighting,DEVICE-9988,5416,15,02/14/2022 12:15:00
SmartLighting,DEVICE-9988,5269,15,02/14/2022 12:30:00
SmartLighting,DEVICE-9988,5203,15,02/14/2022 12:45:00
SmartLighting,DEVICE-9988,5364,15,02/14/2022 13:00:00
SmartLighting,DEVICE-9988,5441,15,02/14/2022 13:15:00
SmartLighting,DEVICE-9988,5229,15,02/14/2022 13:30:00
SmartLighting,DEVICE-9988,5216,15,02/14/2022 13:45:00
SmartLighting,DEVICE-9988,5376,15,02/14/2022 14:00:00
SmartLighting,DEVICE-9988,5454,15,02/14/2022 14:15:00
SmartLighting,DEVICE-9988,5209,15,02/14/2022 14:30:00
SmartLighting,DEVICE-9988,5190,15,02/14/2022 14:45:00
SmartLighting,DEVICE-9988,5425,15,02/14/2022 15:00:00
SmartLighting,DEVICE-9988,5026,15,02/14/2022 15:15:00
SmartLighting,DEVICE-9988,5306,15,02/14/2022 15:30:00
SmartLighting,DEVICE-9988,5296,15,02/14/2022 15:45:00
SmartLighting,DEVICE-9988,5216,15,02/14/2022 16:00:00
SmartLighting,DEVICE-9988,5001,15,02/14/2022 16:15:00
SmartLighting,DEVICE-9988,5305,15,02/14/2022 16:30:00
SmartLighting,DEVICE-9988,5178,15,02/14/2022 16:45:00
SmartLighting,DEVICE-9988,5193,15,02/14/2022 17:00:00
SmartLighting,DEVICE-9988,5182,15,02/14/2022 17:15:00
SmartLighting,DEVICE-9988,5095,15,02/14/2022 17:30:00
SmartLighting,DEVICE-9988,5234,15,02/14/2022 17:45:00
SmartLighting,DEVICE-9988,5477,15,02/14/2022 18:00:00
SmartLighting,DEVICE-9988,5250,15,02/14/2022 18:15:00
SmartLighting,DEVICE-9988,5159,15,02/14/2022 18:30:00
SmartLighting,DEVICE-9988,5427,15,02/14/2022 18:45:00
SmartLighting,DEVICE-9988,3005,15,02/14/2022 19:00:00
SmartLighting,DEVICE-9988,3235,15,02/14/2022 19:15:00
SmartLighting,DEVICE-9988,3220,15,02/14/2022 19:30:00
SmartLighting,DEVICE-9988,3478,15,02/14/2022 19:45:00
SmartLighting,DEVICE-9988,3119,15,02/14/2022 20:00:00
SmartLighting,DEVICE-9988,3006,15,02/14/2022 20:15:00
SmartLighting,DEVICE-9988,3247,15,02/14/2022 20:30:00
SmartLighting,DEVICE-9988,3229,15,02/14/2022 20:45:00
SmartLighting,DEVICE-9988,3363,15,02/14/2022 21:00:00
SmartLighting,DEVICE-9988,3324,15,02/14/2022 21:15:00
SmartLighting,DEVICE-9988,3257,15,02/14/2022 21:30:00
SmartLighting,DEVICE-9988,3332,15,02/14/2022 21:45:00
SmartLighting,DEVICE-9988,3231,15,02/14/2022 22:00:00
SmartLighting,DEVICE-9988,3432,15,02/14/2022 22:15:00
SmartLighting,DEVICE-9988,3200,15,02/14/2022 22:30:00
SmartLighting,DEVICE-9988,3272,15,02/14/2022 22:45:00
SmartLighting,DEVICE-9988,3352,15,02/14/2022 23:00:00
SmartLighting,DEVICE-9988,3253,15,02/14/2022 23:15:00
SmartLighting,DEVICE-9988,3136,15,02/14/2022 23:30:00
SmartLighting,DEVICE-9988,3490,15,02/14/2022 23:45:00
SmartLighting,DEVICE-9988,3065,15,02/15/2022 00:00:00
SmartLighting,DEVICE-9988,3193,15,02/15/2022 00:15:00
SmartLighting,DEVICE-9988,3162,15,02/15/2022 00:30:00
